Datetime,HourMin,Tot,T5,T10,T15,T20,T25,T30,T35,T40,T45,T50,T55,T60,Rest
2013-12-09 22:00:00,22:00, 103, 0,3,1,1,0,3,2,3,1,1,2,2,84
2013-12-09 22:30:00,22:30, 110, 1,2,2,2,4,2,1,2,2,0,1,4,87
2013-12-09 23:00:00,23:00, 114, 1,0,4,2,0,3,8,2,2,0,2,5,85
2013-12-09 23:30:00,23:30, 105, 3,2,0,1,1,4,13,2,1,0,2,4,72
2013-12-10 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-10 00:30:00,00:30, 34, 2,4,2,1,3,1,0,0,2,0,4,1,14
2013-12-10 01:00:00,01:00, 33, 2,0,2,2,2,1,1,1,0,0,1,1,20
2013-12-10 01:30:00,01:30, 31, 0,1,1,0,0,0,1,1,2,0,0,1,24
2013-12-10 02:00:00,02:00, 22, 0,0,0,0,1,0,0,0,1,0,0,0,20
2013-12-10 02:30:00,02:30, 15, 0,0,0,1,1,1,1,0,0,0,0,0,11
2013-12-10 03:00:00,03:00, 12, 0,0,1,0,0,0,3,0,0,0,0,0,8
2013-12-10 03:30:00,03:30, 7, 0,0,0,0,0,0,1,0,0,0,0,0,6
2013-12-10 04:00:00,04:00, 5, 0,1,0,0,0,0,0,0,0,0,0,0,4
2013-12-10 04:30:00,04:30, 4, 0,0,0,0,0,0,0,0,0,0,0,0,4
2013-12-10 05:00:00,05:00, 5, 0,0,0,0,0,0,0,0,1,0,1,0,3
2013-12-10 05:30:00,05:30, 4, 0,0,0,0,0,0,0,0,1,0,0,0,3
2013-12-10 06:00:00,06:00, 8, 0,1,0,0,0,0,1,0,1,0,0,0,5
2013-12-10 06:30:00,06:30, 7, 0,0,0,0,0,0,1,0,0,0,0,0,6
2013-12-10 07:00:00,07:00, 13, 0,0,0,0,0,1,1,2,0,0,0,1,8
2013-12-10 07:30:00,07:30, 16, 0,3,1,0,0,3,0,0,0,0,0,1,8
2013-12-10 08:00:00,08:00, 19, 0,1,1,0,1,0,0,1,1,0,1,0,13
2013-12-10 08:30:00,08:30, 28, 1,0,0,1,0,0,2,2,1,0,1,0,20
2013-12-10 09:00:00,09:00, 34, 0,1,2,1,0,1,3,3,1,0,0,0,22
2013-12-10 09:30:00,09:30, 40, 1,5,3,1,0,0,3,3,1,1,0,0,22
2013-12-10 10:00:00,10:00, 37, 2,3,3,1,1,3,3,0,0,3,1,0,17
2013-12-10 10:30:00,10:30, 43, 0,4,2,0,1,1,8,1,2,2,4,0,18
2013-12-10 11:00:00,11:00, 45, 0,3,4,2,3,4,5,0,1,1,2,0,20
2013-12-10 11:30:00,11:30, 40, 2,2,1,0,1,3,2,4,3,2,0,0,20
2013-12-10 12:00:00,12:00, 37, 1,2,1,1,1,1,0,3,2,1,0,1,23
2013-12-10 12:30:00,12:30, 48, 0,4,4,0,0,3,4,4,2,0,0,2,25
2013-12-10 13:00:00,13:00, 65, 3,2,4,5,1,4,4,5,2,1,0,3,31
2013-12-10 13:30:00,13:30, 52, 0,3,4,0,0,2,2,4,1,1,1,5,29
2013-12-10 14:00:00,14:00, 66, 0,6,4,2,4,6,3,2,2,2,2,3,30
2013-12-10 14:30:00,14:30, 53, 0,2,3,2,2,5,5,3,2,1,1,1,26
2013-12-10 15:00:00,15:00, 49, 1,2,3,0,2,2,5,1,3,1,0,1,28
2013-12-10 15:30:00,15:30, 55, 1,2,4,1,3,2,5,1,2,1,0,0,33
2013-12-10 16:00:00,16:00, 54, 2,4,0,1,1,3,6,1,1,1,0,0,34
2013-12-10 16:30:00,16:30, 58, 1,4,3,2,1,4,3,1,1,1,0,0,37
2013-12-10 17:00:00,17:00, 54, 2,0,0,0,4,3,3,2,1,0,2,3,34
2013-12-10 17:30:00,17:30, 61, 1,2,3,1,2,1,9,1,1,0,2,4,34
2013-12-10 18:00:00,18:00, 49, 0,1,2,2,0,1,6,1,1,1,0,3,31
2013-12-10 18:30:00,18:30, 44, 0,2,2,1,2,0,0,2,1,2,0,2,30
2013-12-10 19:00:00,19:00, 44, 1,0,3,2,2,1,2,1,0,1,1,0,30
2013-12-10 19:30:00,19:30, 47, 1,3,2,4,3,2,1,0,1,0,1,2,27
2013-12-10 20:00:00,20:00, 44, 1,2,1,0,1,1,3,1,1,0,2,5,26
2013-12-10 20:30:00,20:30, 61, 1,2,1,3,3,1,5,3,1,1,3,4,33
2013-12-10 21:00:00,21:00, 58, 0,1,4,0,0,2,5,2,1,1,2,2,38
2013-12-10 21:30:00,21:30, 55, 1,3,2,0,0,1,2,1,1,2,0,1,41
2013-12-10 22:00:00,22:00, 62, 2,3,1,0,3,0,5,1,2,1,0,2,42
2013-12-10 22:30:00,22:30, 56, 0,1,4,1,1,2,3,1,4,1,0,1,37
2013-12-10 23:00:00,23:00, 45, 1,1,0,2,2,2,2,4,3,1,1,0,26
2013-12-10 23:30:00,23:30, 23, 0,0,0,2,1,0,0,3,1,0,1,0,15
2013-12-11 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-11 00:30:00,00:30, 35, 2,0,1,2,0,3,2,3,2,0,0,1,19
2013-12-11 01:00:00,01:00, 37, 0,0,1,2,0,1,3,1,3,0,0,2,24
2013-12-11 01:30:00,01:30, 31, 0,2,1,0,2,1,0,0,0,1,0,1,23
2013-12-11 02:00:00,02:00, 25, 0,0,0,0,0,0,2,0,0,2,0,0,21
2013-12-11 02:30:00,02:30, 23, 2,1,1,0,0,1,0,0,0,1,0,1,16
2013-12-11 03:00:00,03:00, 22, 1,1,1,1,0,0,0,1,0,0,1,1,15
2013-12-11 03:30:00,03:30, 14, 0,0,1,0,0,0,0,2,0,0,1,0,10
2013-12-11 04:00:00,04:00, 12, 2,0,0,0,0,0,1,1,0,0,0,0,8
2013-12-11 04:30:00,04:30, 11, 0,0,0,0,0,0,3,0,0,0,0,0,8
2013-12-11 05:00:00,05:00, 9, 0,0,0,0,1,0,0,0,0,0,0,0,8
2013-12-11 05:30:00,05:30, 8, 0,0,0,0,0,0,1,0,0,0,0,0,7
2013-12-11 06:00:00,06:00, 13, 1,0,1,0,0,1,0,0,1,0,0,0,9
2013-12-11 06:30:00,06:30, 10, 0,0,0,1,0,1,1,0,0,0,0,0,7
2013-12-11 07:00:00,07:00, 14, 0,0,0,0,1,0,2,1,0,1,1,0,8
2013-12-11 07:30:00,07:30, 10, 0,2,0,0,0,1,2,0,0,0,1,0,4
2013-12-11 08:00:00,08:00, 5, 1,0,0,0,0,0,0,0,0,0,0,0,4
2013-12-11 08:30:00,08:30, 20, 3,3,0,1,1,0,0,0,0,0,0,4,8
2013-12-11 09:00:00,09:00, 27, 1,1,2,0,0,2,0,2,0,0,0,6,13
2013-12-11 09:30:00,09:30, 32, 1,1,1,2,1,2,3,3,0,1,1,2,14
2013-12-11 10:00:00,10:00, 36, 1,1,1,1,0,0,1,2,1,2,3,0,23
2013-12-11 10:30:00,10:30, 44, 0,0,1,0,3,1,4,1,3,2,3,1,25
2013-12-11 11:00:00,11:00, 47, 1,8,4,2,2,2,5,2,1,1,2,1,16
2013-12-11 11:30:00,11:30, 28, 0,0,2,0,0,2,2,0,0,2,1,1,18
2013-12-11 12:00:00,12:00, 34, 2,0,0,3,1,1,2,1,0,0,1,1,22
2013-12-11 12:30:00,12:30, 50, 0,2,0,2,2,4,7,1,2,0,1,1,28
2013-12-11 13:00:00,13:00, 59, 1,5,1,3,2,4,3,6,2,0,1,1,30
2013-12-11 13:30:00,13:30, 57, 0,2,3,2,0,3,5,2,2,1,2,2,33
2013-12-11 14:00:00,14:00, 60, 2,3,0,2,1,2,8,0,1,3,6,3,29
2013-12-11 14:30:00,14:30, 44, 1,2,4,0,4,0,2,2,1,2,4,1,21
2013-12-11 15:00:00,15:00, 43, 0,2,2,1,1,0,6,2,2,1,1,1,24
2013-12-11 15:30:00,15:30, 45, 0,0,2,2,1,3,1,4,2,2,3,1,24
2013-12-11 16:00:00,16:00, 61, 0,4,6,1,3,1,3,1,0,2,2,3,35
2013-12-11 16:30:00,16:30, 62, 0,0,5,4,1,1,4,1,4,2,0,3,37
2013-12-11 17:00:00,17:00, 58, 0,1,4,2,0,4,3,3,3,1,0,0,37
2013-12-11 17:30:00,17:30, 59, 1,4,3,2,2,3,5,1,1,2,0,0,35
2013-12-11 18:00:00,18:00, 48, 0,2,3,0,1,3,3,1,3,2,0,0,30
2013-12-11 18:30:00,18:30, 52, 2,0,0,3,3,5,4,0,2,1,1,0,31
2013-12-11 19:00:00,19:00, 45, 0,2,1,0,1,5,1,0,2,0,0,1,32
2013-12-11 19:30:00,19:30, 58, 0,3,3,3,4,3,2,2,0,2,0,1,35
2013-12-11 20:00:00,20:00, 49, 1,0,1,1,1,3,3,3,0,3,0,0,33
2013-12-11 20:30:00,20:30, 54, 0,0,1,3,3,1,4,2,0,0,1,0,39
2013-12-11 21:00:00,21:00, 63, 0,1,4,1,1,2,1,1,3,1,1,1,46
2013-12-11 21:30:00,21:30, 68, 1,0,1,2,0,2,2,0,4,1,0,1,54
2013-12-11 22:00:00,22:00, 67, 1,2,3,2,0,1,1,2,2,1,0,0,52
2013-12-11 22:30:00,22:30, 66, 1,4,0,1,0,1,3,0,2,1,0,1,52
2013-12-11 23:00:00,23:00, 66, 2,3,0,3,1,1,2,2,5,1,0,5,41
2013-12-11 23:30:00,23:30, 55, 1,0,5,2,1,3,1,3,2,1,0,4,32
2013-12-12 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-12 00:30:00,00:30, 29, 0,3,2,0,3,2,10,1,1,1,1,0,5
2013-12-12 01:00:00,01:00, 15, 0,0,1,0,0,1,3,0,0,0,0,0,10
2013-12-12 01:30:00,01:30, 18, 0,0,0,0,0,1,2,1,1,1,0,1,11
2013-12-12 02:00:00,02:00, 18, 1,1,0,0,2,0,0,0,0,1,0,1,12
2013-12-12 02:30:00,02:30, 17, 0,0,0,1,0,0,1,2,1,0,0,0,12
2013-12-12 03:00:00,03:00, 16, 1,0,1,0,1,0,0,0,1,0,0,0,12
2013-12-12 03:30:00,03:30, 15, 0,1,0,0,0,0,0,0,0,0,0,0,14
2013-12-12 04:00:00,04:00, 13, 1,0,0,0,0,0,0,1,0,0,0,0,11
2013-12-12 04:30:00,04:30, 13, 1,0,0,0,1,0,0,0,0,0,0,0,11
2013-12-12 05:00:00,05:00, 12, 0,0,0,1,0,0,0,0,0,0,0,1,10
2013-12-12 05:30:00,05:30, 11, 0,0,0,1,0,0,0,0,0,0,0,1,9
2013-12-12 06:00:00,06:00, 13, 0,0,1,1,0,1,0,0,0,0,1,0,9
2013-12-12 06:30:00,06:30, 17, 0,1,1,1,1,0,1,0,0,0,0,0,12
2013-12-12 07:00:00,07:00, 15, 0,1,0,0,0,0,2,3,0,0,0,1,8
2013-12-12 07:30:00,07:30, 20, 1,2,0,2,1,1,2,3,0,1,0,1,6
2013-12-12 08:00:00,08:00, 13, 0,0,0,0,0,1,1,1,1,0,0,0,9
2013-12-12 08:30:00,08:30, 9, 0,1,0,1,0,0,0,0,0,0,0,0,7
2013-12-12 09:00:00,09:00, 15, 1,1,0,2,1,1,0,0,0,0,0,0,9
2013-12-12 09:30:00,09:30, 21, 1,3,1,1,1,0,1,0,1,0,0,1,11
2013-12-12 10:00:00,10:00, 33, 0,3,1,1,2,1,3,1,3,0,2,2,14
2013-12-12 10:30:00,10:30, 38, 1,1,1,2,0,1,4,4,4,0,1,2,17
2013-12-12 11:00:00,11:00, 42, 1,5,1,1,1,1,4,2,4,0,0,1,21
2013-12-12 11:30:00,11:30, 34, 1,0,2,0,2,3,5,1,2,1,0,0,17
2013-12-12 12:00:00,12:00, 26, 1,1,1,1,0,0,3,2,0,1,0,0,16
2013-12-12 12:30:00,12:30, 42, 2,1,2,1,0,5,3,3,3,1,0,1,20
2013-12-12 13:00:00,13:00, 37, 0,3,2,1,0,2,2,1,0,1,1,4,20
2013-12-12 13:30:00,13:30, 53, 0,4,4,2,3,3,2,0,0,1,1,4,29
2013-12-12 14:00:00,14:00, 47, 0,3,1,4,2,1,3,2,0,0,0,2,29
2013-12-12 14:30:00,14:30, 61, 1,4,4,4,3,4,5,2,1,2,0,3,28
2013-12-12 15:00:00,15:00, 46, 3,1,2,0,0,1,1,2,3,2,0,2,29
2013-12-12 15:30:00,15:30, 45, 2,2,2,0,1,1,3,1,4,0,0,0,29
2013-12-12 16:00:00,16:00, 50, 0,5,0,0,0,0,6,1,5,0,0,2,31
2013-12-12 16:30:00,16:30, 52, 1,1,3,2,1,4,5,1,1,1,1,2,29
2013-12-12 17:00:00,17:00, 41, 1,4,0,2,2,0,0,0,0,0,2,1,29
2013-12-12 17:30:00,17:30, 41, 1,0,3,2,2,3,1,0,0,1,2,1,25
2013-12-12 18:00:00,18:00, 41, 1,1,3,1,0,2,3,3,1,1,0,1,24
2013-12-12 18:30:00,18:30, 35, 0,0,1,1,0,3,4,1,1,1,0,2,21
2013-12-12 19:00:00,19:00, 28, 0,0,0,0,0,3,1,3,0,1,1,1,18
2013-12-12 19:30:00,19:30, 26, 1,1,1,0,0,3,2,1,0,0,1,1,15
2013-12-12 20:00:00,20:00, 28, 1,0,1,0,1,2,2,1,1,0,1,1,17
2013-12-12 20:30:00,20:30, 41, 0,4,1,1,2,0,2,3,3,1,0,0,24
2013-12-12 21:00:00,21:00, 38, 0,1,1,0,0,2,3,2,3,0,0,0,26
2013-12-12 21:30:00,21:30, 41, 0,2,2,0,0,0,3,1,1,0,0,0,32
2013-12-12 22:00:00,22:00, 46, 0,3,0,0,0,0,2,1,1,0,0,1,38
2013-12-12 22:30:00,22:30, 46, 3,2,0,0,0,0,1,1,0,0,0,1,38
2013-12-12 23:00:00,23:00, 34, 1,1,0,0,0,0,1,1,0,0,0,2,28
2013-12-12 23:30:00,23:30, 36, 0,1,0,0,1,2,4,1,1,0,0,2,24
2013-12-13 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-13 00:30:00,00:30, 20, 0,1,1,0,2,1,0,0,2,2,1,0,10
2013-12-13 01:00:00,01:00, 15, 0,1,0,1,1,1,0,0,0,1,0,0,10
2013-12-13 01:30:00,01:30, 11, 1,1,0,0,0,0,0,0,0,0,0,0,9
2013-12-13 02:00:00,02:00, 9, 0,0,0,0,0,0,1,1,0,0,0,0,7
2013-12-13 02:30:00,02:30, 9, 0,0,0,0,0,1,0,0,0,0,0,1,7
2013-12-13 03:00:00,03:00, 8, 0,0,0,0,0,0,1,0,0,0,0,1,6
2013-12-13 03:30:00,03:30, 7, 0,0,0,1,0,0,0,0,0,0,0,0,6
2013-12-13 04:00:00,04:00, 7, 0,0,0,1,0,0,0,0,0,0,0,0,6
2013-12-13 04:30:00,04:30, 6, 0,0,0,0,0,0,0,0,0,1,0,0,5
2013-12-13 05:00:00,05:00, 9, 0,0,0,0,0,0,1,0,0,0,0,0,8
2013-12-13 05:30:00,05:30, 8, 0,0,0,0,0,0,0,0,0,0,0,1,7
2013-12-13 06:00:00,06:00, 8, 1,1,0,0,0,0,0,0,0,0,0,1,5
2013-12-13 06:30:00,06:30, 9, 0,1,0,0,0,0,0,1,0,0,0,1,6
2013-12-13 07:00:00,07:00, 17, 0,1,2,1,0,2,3,0,1,1,0,0,6
2013-12-13 07:30:00,07:30, 10, 0,1,0,0,0,1,1,0,1,0,0,0,6
2013-12-13 08:00:00,08:00, 4, 0,0,0,0,0,1,0,2,0,0,0,0,1
2013-12-13 08:30:00,08:30, 5, 0,0,1,0,0,0,0,1,0,1,0,0,2
2013-12-13 09:00:00,09:00, 9, 0,0,1,1,0,0,0,0,0,0,0,1,6
2013-12-13 09:30:00,09:30, 15, 1,0,0,0,1,0,2,0,2,0,0,1,8
2013-12-13 10:00:00,10:00, 24, 2,5,0,3,0,2,0,3,1,1,0,0,7
2013-12-13 10:30:00,10:30, 24, 1,1,0,0,1,1,6,4,0,2,2,1,5
2013-12-13 11:00:00,11:00, 22, 1,2,1,2,1,1,4,1,0,0,1,2,6
2013-12-13 11:30:00,11:30, 13, 1,0,0,2,0,0,2,0,1,0,1,2,4
2013-12-13 12:00:00,12:00, 12, 1,0,1,1,0,0,2,0,1,0,1,1,4
2013-12-13 12:30:00,12:30, 15, 2,3,0,0,0,2,2,1,0,0,0,1,4
2013-12-13 13:00:00,13:00, 17, 0,0,2,0,2,2,2,2,0,0,0,2,5
2013-12-13 13:30:00,13:30, 20, 1,1,2,2,3,1,1,2,1,0,0,1,5
2013-12-13 14:00:00,14:00, 17, 0,1,3,0,0,1,2,1,1,0,0,1,7
2013-12-13 14:30:00,14:30, 20, 0,1,2,0,0,1,1,5,0,1,0,2,7
2013-12-13 15:00:00,15:00, 18, 1,1,0,0,1,1,0,3,1,1,0,3,6
2013-12-13 15:30:00,15:30, 9, 0,0,0,0,0,1,1,1,1,0,0,1,4
2013-12-13 16:00:00,16:00, 7, 1,1,1,1,0,0,0,0,0,0,0,0,3
2013-12-13 16:30:00,16:30, 5, 0,0,0,0,0,0,1,0,0,0,0,0,4
2013-12-13 17:00:00,17:00, 11, 0,0,1,2,2,0,1,0,0,0,0,0,5
2013-12-13 17:30:00,17:30, 10, 0,1,1,1,2,0,1,0,0,0,0,0,4
2013-12-13 18:00:00,18:00, 4, 0,0,1,0,0,0,0,0,0,0,0,0,3
2013-12-13 18:30:00,18:30, 4, 0,0,1,0,0,1,0,0,1,0,0,0,1
2013-12-13 19:00:00,19:00, 7, 1,0,0,0,0,1,0,0,1,0,0,0,4
2013-12-13 19:30:00,19:30, 8, 0,0,1,0,1,0,0,0,1,0,0,0,5
2013-12-13 20:00:00,20:00, 7, 0,0,1,0,0,0,0,0,1,0,0,0,5
2013-12-13 20:30:00,20:30, 15, 0,2,0,0,0,0,1,0,0,1,0,0,11
2013-12-13 21:00:00,21:00, 20, 1,0,1,0,0,0,0,1,0,1,0,0,16
2013-12-13 21:30:00,21:30, 18, 0,1,0,0,0,0,0,0,0,0,0,0,17
2013-12-13 22:00:00,22:00, 19, 0,0,0,0,0,0,0,0,0,0,0,0,19
2013-12-13 22:30:00,22:30, 22, 1,1,1,0,1,0,0,0,0,0,0,0,18
2013-12-13 23:00:00,23:00, 17, 0,0,0,0,0,0,0,0,0,0,0,2,15
2013-12-13 23:30:00,23:30, 22, 0,0,0,1,0,1,2,1,1,0,0,3,13
2013-12-14 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 00:30:00,00:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 01:00:00,01:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 03:00:00,03:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 06:00:00,06:00, 1, 0,0,0,0,0,0,0,0,0,0,0,1,0
2013-12-14 06:30:00,06:30, 1, 0,0,0,0,0,0,0,0,0,0,0,1,0
2013-12-14 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 07:30:00,07:30, 1, 0,1,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 08:00:00,08:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 08:30:00,08:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 09:00:00,09:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 09:30:00,09:30, 1, 0,0,0,0,0,0,0,0,0,0,0,1,0
2013-12-14 10:00:00,10:00, 3, 0,0,0,0,1,0,0,0,0,0,0,1,1
2013-12-14 10:30:00,10:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 11:00:00,11:00, 2, 0,0,0,0,0,0,0,0,0,0,1,0,1
2013-12-14 11:30:00,11:30, 1, 0,0,0,0,0,0,0,0,0,0,1,0,0
2013-12-14 12:00:00,12:00, 2, 0,0,0,0,0,0,1,0,0,0,0,0,1
2013-12-14 12:30:00,12:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 13:00:00,13:00, 2, 0,0,1,0,0,0,0,0,0,0,0,0,1
2013-12-14 13:30:00,13:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 14:00:00,14:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 14:30:00,14:30, 1, 0,0,0,0,1,0,0,0,0,0,0,0,0
2013-12-14 15:00:00,15:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 15:30:00,15:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 16:00:00,16:00, 1, 0,0,1,0,0,0,0,0,0,0,0,0,0
2013-12-14 16:30:00,16:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 17:00:00,17:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 17:30:00,17:30, 4, 0,0,0,1,0,1,0,0,0,0,0,0,2
2013-12-14 18:00:00,18:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-12-14 18:30:00,18:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 19:00:00,19:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 19:30:00,19:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 20:00:00,20:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 20:30:00,20:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 21:00:00,21:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 21:30:00,21:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 22:00:00,22:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 22:30:00,22:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-14 23:00:00,23:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-14 23:30:00,23:30, 1, 0,0,0,0,0,1,0,0,0,0,0,0,0
2013-12-15 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 00:30:00,00:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 01:30:00,01:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 02:00:00,02:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 02:30:00,02:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 03:00:00,03:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 03:30:00,03:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 04:00:00,04:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 04:30:00,04:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 05:00:00,05:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 05:30:00,05:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 06:00:00,06:00, 1, 0,0,0,0,0,1,0,0,0,0,0,0,0
2013-12-15 06:30:00,06:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 07:00:00,07:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 07:30:00,07:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 08:00:00,08:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 08:30:00,08:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 09:00:00,09:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 09:30:00,09:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 10:00:00,10:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 10:30:00,10:30, 1, 0,0,0,0,0,0,0,1,0,0,0,0,0
2013-12-15 11:00:00,11:00, 2, 0,0,0,0,0,0,0,2,0,0,0,0,0
2013-12-15 11:30:00,11:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 12:00:00,12:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 12:30:00,12:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-15 13:00:00,13:00, 2, 0,0,0,1,0,0,0,0,0,0,0,0,1
2013-12-15 13:30:00,13:30, 2, 0,0,0,1,0,0,0,0,0,0,0,0,1
2013-12-15 14:00:00,14:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 14:30:00,14:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 15:00:00,15:00, 2, 0,0,0,1,0,0,0,0,0,0,0,0,1
2013-12-15 15:30:00,15:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-15 16:00:00,16:00, 1, 0,0,0,0,0,0,1,0,0,0,0,0,0
2013-12-15 16:30:00,16:30, 1, 0,0,1,0,0,0,0,0,0,0,0,0,0
2013-12-15 17:00:00,17:00, 2, 0,0,0,0,0,0,0,0,0,0,0,0,2
2013-12-15 17:30:00,17:30, 3, 0,0,1,0,0,0,0,0,0,0,0,0,2
2013-12-15 18:00:00,18:00, 3, 0,0,0,0,1,1,0,0,0,0,0,0,1
2013-12-15 18:30:00,18:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-15 19:00:00,19:00, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-15 19:30:00,19:30, 1, 0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-15 20:00:00,20:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 20:30:00,20:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 21:00:00,21:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 21:30:00,21:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 22:00:00,22:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 22:30:00,22:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 23:00:00,23:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-15 23:30:00,23:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16 00:00:00,00:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16 00:30:00,00:30, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16 01:00:00,01:00, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-16 01:30:00,01:30, 1, 0,0,0,0,0,0,1,0,0,0,0,0,0
